,eval_name,Precision,Type,T,Weight type,Architecture,Model,fullname,Model sha,Average ⬆️,Hub License,Hub ❤️,#Params (B),Available on the hub,MoE,Flagged,Chat Template,CO₂ cost (kg),IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,Merged,Official Providers,Upload To Hub Date,Submission Date,Generation,Base Model
1228,Qwen_Qwen2.5-1.5B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-1.5B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-1.5B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-1.5B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-1.5B,e5dfabbcffd9b0c7b31d89b82c5a6b72e663f32c,13.802348694049366,apache-2.0,68,1.5,True,False,False,False,1.248501010003509,0.26743041795768563,26.743041795768562,0.40779509451366147,16.660465167691854,0.08836858006042295,8.836858006042295,0.28523489932885904,4.697986577181204,0.35759375,5.265885416666666,0.28548869680851063,20.609855200945624,False,True,2024-09-15,2024-09-19,0,Qwen/Qwen2.5-1.5B
1229,Qwen_Qwen2.5-1.5B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-1.5B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-1.5B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-1.5B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-1.5B-Instruct,5fee7c4ed634dc66c6e318c8ac2897b8b9154536,15.031717600858885,apache-2.0,311,1.5,True,False,False,True,0.6871893311954247,0.4475569267321817,44.75569267321818,0.4288982740422907,19.809786497358974,0.01661631419939577,1.6616314199395772,0.2558724832214765,0.7829977628635317,0.3663125,3.1890625000000004,0.27992021276595747,19.99113475177305,False,True,2024-09-17,2024-09-19,1,Qwen/Qwen2.5-1.5B
1230,Qwen_Qwen2.5-14B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-14B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-14B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-14B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-14B,83a1904df002b00bc8db6f877821cb77dbb363b0,31.749652824065382,apache-2.0,89,14.77,True,False,False,False,5.585921351724733,0.3694464022127954,36.94464022127954,0.616051493531774,45.078312404984935,0.27794561933534745,27.794561933534744,0.38171140939597314,17.561521252796418,0.4502395833333333,15.913281249999997,0.5248503989361702,47.205599881796694,False,True,2024-09-15,2024-09-19,0,Qwen/Qwen2.5-14B
1231,Qwen_Qwen2.5-14B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-14B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-14B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-14B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-14B-Instruct,f55224c616ca27d4bcf28969a156de12c98981cf,32.18307278426168,apache-2.0,183,14.77,True,False,False,True,1.7736503203376015,0.8157776920792386,81.57776920792386,0.6390453705906222,48.36070661282705,0.0,0.0,0.3221476510067114,9.61968680089485,0.4100625,10.157812500000004,0.4904421542553192,43.382461583924346,False,True,2024-09-16,2024-09-18,1,Qwen/Qwen2.5-14B
1232,Qwen_Qwen2.5-14B-Instruct-1M_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-14B-Instruct-1M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-14B-Instruct-1M</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-14B-Instruct-1M-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-14B-Instruct-1M,b0c9f6e6f0123e755d47922c24818e488e21b93f,32.835461837704216,apache-2.0,236,14.77,True,False,False,True,1.6411386118269022,0.8413564896696322,84.1356489669632,0.6198222551365405,45.658280600233155,0.006797583081570997,0.6797583081570997,0.34312080536912754,12.416107382550338,0.418,11.350000000000003,0.4849567819148936,42.77297576832151,False,True,2025-01-23,2025-01-26,1,Qwen/Qwen2.5-14B
1233,Qwen_Qwen2.5-32B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-32B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-32B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-32B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-32B,ff23665d01c3665be5fdb271d18a62090b65c06d,37.98279107151089,apache-2.0,95,32.764,True,False,False,False,5.874885542747245,0.40766499554515356,40.766499554515356,0.6770522448726507,53.954752851331996,0.3549848942598187,35.49848942598187,0.41191275167785235,21.588366890380314,0.49783333333333335,22.69583333333333,0.5805352393617021,53.39280437352246,False,True,2024-09-15,2024-09-19,0,Qwen/Qwen2.5-32B
1234,Qwen_Qwen2.5-32B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-32B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-32B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-32B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-32B-Instruct,70e8dfb9ad18a7d499f765fe206ff065ed8ca197,36.17418497413896,apache-2.0,193,32.764,True,False,False,True,5.752483170342869,0.8346121623957765,83.46121623957765,0.6912525080134339,56.48934826159387,0.0,0.0,0.33808724832214765,11.74496644295302,0.42612500000000003,13.498958333333329,0.566655585106383,51.85062056737589,False,True,2024-09-17,2024-09-19,1,Qwen/Qwen2.5-32B
1235,Qwen_Qwen2.5-3B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-3B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-3B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-3B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-3B,e4aa5ac50aa507415cda96cc99eb77ad0a3d2d34,17.108308989083472,other,59,3.086,True,False,False,False,3.8105074740058917,0.2689541527591236,26.895415275912356,0.4612475341011634,24.304241726371686,0.08836858006042296,8.836858006042297,0.2978187919463087,6.375838926174497,0.4303333333333333,11.758333333333335,0.3203125,24.479166666666664,False,True,2024-09-15,2024-09-27,0,Qwen/Qwen2.5-3B
1236,Qwen_Qwen2.5-3B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-3B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-3B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-3B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-3B-Instruct,82f42baa094a9600e39ccd80d34058aeeb3abbc1,21.031344318800695,other,170,3.0,True,False,False,True,1.3884743055809619,0.6474919879253713,64.74919879253714,0.469276665604885,25.801393944088584,0.0,0.0,0.2726510067114094,3.0201342281879207,0.39679166666666665,7.565625,0.3254654255319149,25.05171394799054,False,True,2024-09-17,2024-09-19,1,Qwen/Qwen2.5-3B
1237,Qwen_Qwen2.5-72B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-72B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-72B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-72B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-72B,587cc4061cf6a7cc0d429d05c109447e5cf063af,38.36561487162947,other,59,72.706,True,False,False,False,18.09192658999383,0.4137100670664947,41.37100670664947,0.6797320670694852,54.61505780163693,0.3867069486404834,38.670694864048336,0.4052013422818792,20.69351230425056,0.477125,19.640624999999996,0.5968251329787234,55.20279255319149,False,True,2024-09-15,2024-09-19,0,Qwen/Qwen2.5-72B
1238,Qwen_Qwen2.5-72B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-72B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-72B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-72B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-72B-Instruct,a13fff9ad76700c7ecff2769f75943ba8395b4a7,38.21208126161476,other,721,72.706,True,False,False,True,33.00676832439911,0.863837949972739,86.3837949972739,0.7272747321744824,61.873255668787884,0.012084592145015106,1.2084592145015105,0.375,16.666666666666664,0.42060416666666667,11.742187500000005,0.5625831117021277,51.39812352245864,False,True,2024-09-16,2024-10-16,1,Qwen/Qwen2.5-72B
1239,Qwen_Qwen2.5-7B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-7B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-7B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-7B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-7B,57597c00770845ceba45271ba1b24c94bbcc7baf,24.98693434504172,apache-2.0,119,7.616,True,False,False,False,3.0279608791428823,0.3374479713825982,33.74479713825982,0.5416303767788616,35.81347328754777,0.18882175226586104,18.882175226586103,0.32466442953020136,9.955257270693513,0.4424270833333333,14.13671875,0.4365026595744681,37.38918439716312,False,True,2024-09-15,2024-09-19,0,Qwen/Qwen2.5-7B
1240,Qwen_Qwen2.5-7B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-7B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-7B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-7B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-7B-Instruct,52e20a6f5f475e5c8f6a8ebda4ae5fa6b1ea22ac,26.86677532661463,apache-2.0,470,7.616,True,False,False,True,2.168271483115276,0.7585251576926999,75.85251576926998,0.5394231968299095,34.89211675876548,0.0,0.0,0.2911073825503356,5.480984340044745,0.40203125,8.453906250000001,0.4286901595744681,36.52112884160757,False,True,2024-09-16,2024-09-18,1,Qwen/Qwen2.5-7B
1241,Qwen_Qwen2.5-7B-Instruct-1M_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-7B-Instruct-1M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-7B-Instruct-1M</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-7B-Instruct-1M-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-7B-Instruct-1M,49d7103d61e30d68e8cfdea8c419f3f39e5b9c15,26.142597793248328,apache-2.0,202,7.616,True,False,False,True,0.6263372650819162,0.7447616767953474,74.47616767953474,0.5403941270576822,35.02629094112727,0.03625377643504532,3.625377643504532,0.2978187919463087,6.375838926174497,0.40869791666666666,9.520572916666667,0.35048204787234044,27.83133865248227,False,True,2025-01-23,2025-01-26,1,Qwen/Qwen2.5-7B
1242,Qwen_Qwen2.5-Coder-14B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-Coder-14B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-Coder-14B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-Coder-14B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-Coder-14B,1db30eb5ec86a6e51d8981818ee2910370b3010d,24.766111696299742,apache-2.0,28,14.77,True,False,False,True,3.6326252007532585,0.3472652561869174,34.72652561869174,0.5864860091741232,40.52300211536303,0.2212990936555891,22.129909365558913,0.29278523489932884,5.7046979865771785,0.3873645833333333,6.3872395833333355,0.4521276595744681,39.125295508274235,False,True,2024-11-08,2024-11-12,1,Qwen/Qwen2.5-Coder-14B (Merge)
1243,Qwen_Qwen2.5-Coder-14B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-Coder-14B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-Coder-14B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-Coder-14B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-Coder-14B-Instruct,1a62978099f9b19f72fdd191988ff958abb18561,31.178725416796762,apache-2.0,81,14.77,True,False,False,True,1.3832140652589733,0.6907560827493273,69.07560827493273,0.6140296423661326,44.220018215668375,0.2681268882175227,26.812688821752268,0.30453020134228187,7.270693512304249,0.3914583333333333,7.032291666666666,0.3939494680851064,32.661052009456256,False,True,2024-11-06,2024-11-12,1,Qwen/Qwen2.5-Coder-14B-Instruct (Merge)
1244,Qwen_Qwen2.5-Coder-32B_float16,float16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-Coder-32B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-Coder-32B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-Coder-32B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-Coder-32B,2e12b5f7bc878d424d222e224ed40aee564ec45f,33.212010870267704,apache-2.0,102,32.764,True,False,False,False,4.690250267299801,0.4363411304228336,43.63411304228336,0.640395506550809,48.51121340614174,0.30589123867069484,30.589123867069485,0.3464765100671141,12.863534675615215,0.4528125,15.868229166666664,0.5302526595744681,47.80585106382979,False,True,2024-11-08,2024-12-10,1,Qwen/Qwen2.5-Coder-32B (Merge)
1245,Qwen_Qwen2.5-Coder-32B-Instruct_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-Coder-32B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-Coder-32B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-Coder-32B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-Coder-32B-Instruct,b47205940b83b5b484577359f71ee7b88472df67,38.752541260827634,apache-2.0,1583,32.764,True,False,False,False,4.694389662979787,0.7265267268625026,72.65267268625026,0.6625222222405129,52.26651520943606,0.42749244712990936,42.74924471299094,0.348993288590604,13.19910514541387,0.4385833333333333,13.722916666666668,0.44132313829787234,37.92479314420804,False,True,2024-11-06,2024-12-10,1,Qwen/Qwen2.5-Coder-32B-Instruct (Merge)
1246,Qwen_Qwen2.5-Coder-7B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-Coder-7B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-Coder-7B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-Coder-7B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-Coder-7B,097b213c52760d22753af1aa5cbdba94b5c99506,19.209490538962246,apache-2.0,91,7.616,True,False,False,True,2.301767168007955,0.344592348302504,34.4592348302504,0.48556405534214747,28.438944115255534,0.1918429003021148,19.18429003021148,0.25922818791946306,1.230425055928408,0.3448541666666667,2.1734375000000004,0.3679355053191489,29.770611702127653,False,True,2024-09-16,2024-09-21,1,Qwen/Qwen2.5-Coder-7B (Merge)
1247,Qwen_Qwen2.5-Coder-7B-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-Coder-7B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-Coder-7B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-Coder-7B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-Coder-7B-Instruct,3030861ab8e72c6155e1821631bf977ef40d3e5b,22.425432965182296,apache-2.0,405,7.616,True,False,False,True,1.7798574812515715,0.6101477413263474,61.01477413263474,0.5007976986224548,28.938504045379137,0.033987915407854986,3.3987915407854987,0.29194630872483224,5.592841163310966,0.4072708333333333,9.475520833333334,0.3351894946808511,26.13216607565012,False,True,2024-09-17,2024-11-07,1,Qwen/Qwen2.5-Coder-7B-Instruct (Merge)
1248,Qwen_Qwen2.5-Coder-7B-Instruct_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Qwen/Qwen2.5-Coder-7B-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Qwen/Qwen2.5-Coder-7B-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Qwen__Qwen2.5-Coder-7B-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Qwen/Qwen2.5-Coder-7B-Instruct,f784f10a7b2aac91bd26e6dbe7dccce691cd4ac5,22.52451581645211,apache-2.0,405,7.616,True,False,False,True,0.6976473478971377,0.6147189457306613,61.47189457306614,0.4999048550311305,28.72657796895031,0.030966767371601207,3.096676737160121,0.2936241610738255,5.8165548098433995,0.4099375,9.875520833333335,0.33543882978723405,26.15986997635934,False,True,2024-09-17,2024-11-07,1,Qwen/Qwen2.5-Coder-7B-Instruct (Merge)
