,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,SNLHierarchicalClusteringP2P,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
62,GIST-all-MiniLM-L6-v2,30.044999999999998,41.010425,30.5881,61.889300000000006,65.681875,59.067099999999996,54.8437,51.254999999999995,88.17970000000001,12.222574999999999,21.97269414893615,1.259209299516912,37.689299999999996,41.120000000000005,33.9179,22.2217,28.4615,33.6344,14.046800000000001,20.8252,69.87685,44.784774999999996,1.1106,1.131,59.4922,43.7793,84.46780000000001,49.6171,8.5416,28.337400000000002,66.1382,27.9761,14.455449999999997,76.4355,11.730650917608493,67.85515,2.6245,43.4219,18.175,98.75500000000001,4.748231027667981,-1.8949416666666663,3.3819801724137926,43.519600000000004,53.6111,22.8059,60.724000000000004,67.5489,3.5935,54.4189,56.8747,28.000000000000004,90.447,7.79611111111111,14.784632653061225,34.556599999999996,13.434899999999999,58.52989375000001,37.118306249999996,26.70300686274509,38.2434,2.3798260869565215,54.40818181818181,16.56352484342382,46.3623,0.6106,27.562400000000004,51.4533,91.5205,26.726079999999996,59.81682727272727,56.837500000000006,19.818099999999998,52.455799999999996,87.46529999999998,58.8503,52.17667142857143,62.5621,52.15840000000001,21.2348,68.82740000000001,56.242000000000004,85.574625,-7.5504,38.2659,28.098499999999998,21.438,6.395050761421321,79.09232997136625,47.8312,75.03945035801914,83.26431569305103,78.61877889763109,87.03494331841401,87.35865211085007,43.289183333333334,44.65475,84.40071593577095,67.6335,50.152575,39.88513333333333,38.2329,37.4365,48.625,54.0674,2.485,94.14261011689366,54.20120000000001,81.756,14.372249999999998,41.420899999999996,17.89715,55.335833333333326,57.4152,44.6866,51.468,4.657994642857144,1.019,72.90140000000001,26.324399999999997,69.0608,6.127,85.58148320880878,25.0728,8.777316666666666,78.9979,24.196342857142856,67.4288125,42.7830625,33.723,59.241325,48.636
63,all-mpnet-base-v2,21.275,37.26774051585469,35.215154496969305,69.63005636588896,55.289,61.47339210179387,56.45931195046712,46.521,87.52852460731782,13.718251908749835,24.41852393617022,1.0798067181957034,33.04643156393429,42.676987260927746,27.440466200466197,18.41796875,32.362637362637365,35.977683315621675,18.287021875056197,20.576171875,73.02702238624164,47.755,-0.7356439855937141,3.696,59.619140625,43.583984375,89.755859375,50.37162162162161,7.713320536854604,28.78973105134474,61.800799916805246,25.961914062500004,9.545984919929177,83.02561837455829,10.58491979619432,64.63465,2.97607421875,44.10470409711683,22.754198048825636,98.707,4.952603260667476,-2.5093317147634586,2.7264618897207296,47.10894864882634,54.23236022966462,19.920212765957448,59.18552036199094,71.3243386066696,5.262641138929799,54.091796875,61.27327629592351,24.5,89.044,8.66722222222222,17.141091836734688,35.083406496927125,19.656073138876796,61.433627786861656,39.74474233770244,43.7108,39.86180327086377,2.088173913043479,55.08272727272728,15.18591876671404,53.7255859375,-1.7917653089976968,22.497930695294396,50.146666666666675,89.40058479532162,25.637606440503397,57.0558626249666,55.2625,18.34112033696919,53.832166068251134,86.96153979985137,62.09962351578338,50.50750000000001,65.62962262627879,44.296245421245416,25.0,66.90117247782233,59.36305732484076,85.46923260161495,-6.7060175257680115,37.95493256229956,30.960025848934286,23.765,8.867655680274488,80.5854182940807,52.132759932275576,72.63425649613447,83.4849352820061,78.00015498590187,85.66278413019339,39.34705809070792,46.163249710787355,42.61429514076228,83.42190973012376,66.88846228500607,50.06469726562499,38.002157424956835,37.83327492925391,40.2197265625,55.00000000000001,54.86328124999999,0.216,90.14551416831162,44.847209765289975,90.32,12.846750000000002,45.986328125,26.95104040487777,55.4951787890856,58.30200976808856,44.51738514831307,51.32600000000001,4.399875796264955,1.771,61.05468750000001,19.48665297741273,68.96042528056704,14.888000000000002,85.10833131416969,21.86763099506472,7.920818868245953,82.73708568596403,24.381169905097405,64.72592096560847,40.680437500000004,20.771,58.917619109668195,48.541646624286436
64,LLM2Vec-Mistral-7B-Instruct-v2-mntp-unsup-simcse,22.48,40.338649999999994,19.1366,39.9192,74.7964375,58.167500000000004,52.0759,51.001,90.7511,,19.29250531914894,,25.967000000000002,39.412000000000006,,,47.747299999999996,36.4612,31.5456,24.9707,71.76245,48.898849999999996,0.2222,7.957,77.71000000000001,46.8799,89.9658,50.2252,,31.6993,40.4308,30.712899999999998,3.9644,69.4125,,47.567499999999995,24.2969,51.0243,13.9796,82.166,,8.277833333333334,,88.6949,58.8533,25.133,84.4344,66.4978,,55.376000000000005,56.7539,24.250000000000004,72.963,8.868000000000002,11.428642857142853,42.8709,,65.20860625,32.5737625,49.0144843137255,34.8189,,58.2490909090909,,80.9131,-0.1918,,69.3167,,38.900420000000004,,60.04583333333334,,45.2356,87.53270833333332,67.7932,61.43854285714285,69.3167,42.48030000000001,42.5101,69.08670000000001,59.299400000000006,87.25335000000001,-3.3035,38.2026,47.746300000000005,15.345,7.590430964467005,75.55405115197729,55.171800000000005,67.65074099726466,83.89765011154986,76.97256789216159,83.80216382863031,85.58485422591949,53.36842777777778,50.4092,80.41509666334721,72.1254,52.507325,45.38755833333334,41.8771,47.592800000000004,72.375,58.950199999999995,0.087,91.30057039245253,48.1736,65.572,5.927499999999999,58.8916,33.892450000000004,53.79856666666667,59.6915,50.197,55.665,,0.182,70.71119999999999,30.7803,63.768499999999996,6.807,82.76174215711472,37.2455,6.078049999999999,83.1262,23.342692857142854,74.0124875,53.94556249999999,46.358,55.51863928571428,48.951299999999996
65,snowflake-arctic-embed-m,29.624,39.777024999999995,31.637999999999998,65.5481,58.817125000000004,57.497299999999996,57.556799999999996,56.436,87.2212,12.051974999999999,30.823061170212775,0.7177910628019311,24.076900000000002,38.3746,28.688200000000002,19.5264,32.3626,30.435699999999997,15.1226,21.406200000000002,70.84349999999999,47.07319999999999,0.7128,0.8540000000000001,54.9609,42.9736,87.5146,49.9775,10.5517,30.3423,62.702400000000004,27.3169,16.4562,67.0716,10.79248905389748,51.976200000000006,2.7904999999999998,47.2838,23.2592,98.836,2.9252511857707506,11.099641666666665,1.7628931034482758,45.7864,55.90540000000001,23.1915,66.5158,61.4645,3.5395000000000003,52.915,60.95120000000001,38.00000000000001,93.715,16.16738888888889,22.398051020408165,33.3187,18.1889,60.39983750000001,38.14135625,24.298522549019605,35.286,2.5824347826086957,55.759090909090915,16.396138048016702,47.1826,-0.11050000000000001,20.965175,51.193299999999994,89.2544,26.656050000000004,65.41825454545454,56.33333333333332,22.988827272727274,57.9584,84.68048333333333,64.72919999999999,52.6015,64.2484,46.41165,29.4939,66.6435,64.5223,86.45477500000001,-7.634399999999999,35.3601,27.2547,21.096999999999998,7.24947817258883,69.12484963763646,50.9693,66.96821894433991,79.1153001117325,68.50538405089604,79.92003940566667,81.46108646565362,35.31722222222222,32.0492,74.0981396086974,60.00149999999999,50.2234,33.748850000000004,36.3022,38.588899999999995,43.125,54.9561,0.358,95.21196473745839,57.166799999999995,90.591,21.13525,48.9453,21.042849999999998,53.360299999999995,58.348299999999995,46.332499999999996,79.646,3.9731205357142856,1.17,64.9346,25.092399999999998,68.11580000000001,8.05,84.71928330149228,26.5621,7.3644333333333325,85.30624598674467,22.668085714285716,71.49317499999998,52.894062500000004,46.056000000000004,56.18867857142856,48.749700000000004
66,snowflake-arctic-embed-s,27.328000000000003,39.0077,29.7989,67.4058,59.436225,55.387100000000004,52.756400000000006,56.874,87.45100000000001,13.128649999999997,28.131263297872355,0.9358589975845423,25.0322,38.3143,25.3009,22.4219,33.076899999999995,30.818299999999997,11.6098,21.9482,72.0713,45.65455000000001,-1.2771,0.13899999999999998,40.542,43.4424,86.85549999999999,49.6847,12.1439,28.936400000000003,65.5419,26.1035,10.6797,71.5194,11.327037539843577,63.337700000000005,2.3315500000000005,45.1214,20.4456,98.901,3.681396837944664,9.979166666666666,2.4862525862068967,40.2147,56.2057,24.202099999999998,64.2081,52.544599999999996,3.6475,52.417,57.3226,38.50000000000001,93.463,16.855666666666664,19.82232653061226,28.841099999999997,14.8977,60.80844375000001,35.986031249999996,26.071878431372546,34.4885,2.390434782608696,54.040909090909096,17.64933627348641,47.4561,-0.6078,27.792925,51.28,88.962,28.16964,60.44960909090909,55.61874999999999,28.205390909090905,59.2588,86.67810833333333,62.8468,52.92359285714285,62.7022,45.93775,23.0364,69.1707,65.6688,85.886925,-7.374699999999999,37.7849,21.183,19.42,7.690845177664975,69.66114097154585,48.9097,68.78540928870311,79.61879435615303,75.57574519760183,84.64256921939338,86.73200885328937,49.06042222222222,25.6734,81.18789220331483,71.1975,50.12697500000001,34.99819166666667,37.8155,40.1904,47.75,56.084,2.786,95.2776439040401,52.803,83.047,22.0465,51.137699999999995,19.196550000000002,54.042233333333336,56.2731,48.1481,81.388,4.033479464285712,1.693,61.96360000000001,30.0411,65.5877,17.928,85.15414684113986,21.7167,5.703433333333333,79.58576208710117,23.187900000000003,67.88904375,51.3020625,57.422,55.88697857142858,48.2111
67,all-MiniLM-L12-v2,20.714,37.288349544654714,31.976536874982546,67.01369640322304,57.73915000000001,57.444530301367216,55.06172809210715,47.128,88.6388718567801,15.072303113692348,23.222555851063834,1.3890041607249224,27.557169278150223,40.1003820738696,35.24920634920635,19.3310546875,32.472527472527474,33.85759829968119,15.389413065200236,20.7666015625,71.3893006160203,45.748749999999994,1.6919096719686584,10.788,66.1474609375,44.35546875,87.1533203125,50.18018018018019,9.705041043590846,28.129584352078236,66.08584853335722,25.5322265625,10.711680759380515,77.49558303886926,10.7092224645031,66.56150000000001,4.160156249999999,41.63884673748104,20.729505395494776,98.397,4.621045026668667,-5.337116442690176,3.1464183488778956,48.105398119534485,55.05951335688979,24.66755319148936,67.19457013574662,71.76946032220101,4.59499263622975,54.3701171875,58.5556114745848,14.750000000000002,88.691,11.32261111111111,16.21819387755102,35.373134328358205,13.43056160208968,54.57891446613515,38.3728470345636,43.7442,37.82045138546486,1.7178260869565216,54.27909090909091,15.164075362257162,51.39648437499999,-0.3512922881662407,25.47154817085201,54.17000000000001,91.81286549707602,24.730842000953242,59.33994184574208,54.88958333333335,21.028633984255084,53.013789172274414,87.72191909587067,59.53373877787431,48.806099999999994,63.732436522020244,46.312728937728934,22.97570850202429,71.85877247673487,56.68789808917197,86.11436775200298,-3.5941316611815806,36.331357342848015,38.513917478964665,21.818,7.62025283420585,79.31807926686743,44.79513810784125,73.08329046069596,82.13397006371551,76.73415930715883,85.57753868157322,36.281154442712754,36.72962049445949,41.90176949589169,83.08944078573145,72.66756261960431,50.12695312499999,37.933723049990874,39.35006316131385,38.5546875,54.62499999999999,54.892578125,2.673,92.57864755679249,44.738982443271006,80.62700000000001,16.6985,39.4775390625,10.134585451356196,54.87017124651534,60.322902113507915,46.397245322388294,50.815999999999995,5.0967994272273085,1.659,63.33984375,23.634496919917865,67.64914353219137,6.622999999999999,84.77318636442885,26.00752277852728,4.880145520456935,71.57611732137286,22.89732961649934,69.22158234126985,45.7665625,27.162999999999997,59.011165660695994,48.42861920309767
68,LaBSE-en-ru,15.942,35.54671666666667,16.7657,42.294399999999996,65.1494875,51.546400000000006,50.8431,31.91,84.4185,97.38298118000232,71.43200000000002,98.69791666666666,35.307100000000005,31.611099999999997,37.3606,20.136699999999998,53.022000000000006,40.74920297555792,11.488900000000001,22.9053,68.9113,44.895450000000004,-1.5994000000000002,0.35200000000000004,33.8525390625,43.7012,83.7402,50.0788,68.1559,32.921800000000005,36.205799999999996,28.0005,13.25085,71.6122,42.81532158955822,57.090050000000005,2.4780499999999996,41.8209,12.6214,93.759,10.106442687747052,-1.905291666666666,11.540016379310348,13.241800000000001,56.6357,21.702099999999998,40.905,37.62,4.4477,54.6826,60.8203,20.75,66.237,5.124111111111111,17.405316326530627,50.3687,26.312600000000003,58.0954,34.43684375000001,21.00365017404292,32.685199999999995,2.3854782608695646,58.43090909090909,59.792592940421194,54.819300000000005,-0.38999999999999996,48.914375,38.84,88.3772,23.27149,79.99595454545454,55.36666666666667,33.99600909090909,60.8505,89.84296666666665,68.6128,49.97624285714286,69.3065,46.84525,33.643699999999995,72.9482,59.8089,86.048675,-9.0741,43.9483,54.8269484759933,4.96,25.86721334911617,69.1298,54.1033,65.15570000000001,67.6614,63.3248,76.2084,39.85878181818182,54.25525,10.08745,71.9106,63.1486,50.417449999999995,25.242933333333333,35.2607,33.5107,57.62500000000001,55.4834,1.52,88.5328,42.182199999999995,38.161,2.7857499999999997,51.04,21.757099999999998,54.4503,57.1021,55.60737658298138,14.896,93.61666666666666,1.646,60.2588,21.0267,51.5535,9.291,84.0376,15.1737,9.846483333333333,60.695299999999996,23.512457142857144,65.9675125,39.24725,53.288999999999994,68.13460194802138,47.7294
69,gte-micro-v4,21.905,37.4544,24.5861,43.5884,67.539825,55.395,52.9036,47.368,86.98979999999999,8.639674999999999,17.98716489361701,0.979117874396134,33.9733,38.874900000000004,35.3883,16.5869,31.7582,33.9798,14.694299999999998,21.5381,72.46289999999999,43.349475,-1.7604000000000002,0.898,61.6846,43.9355,90.0195,50.259,6.996099999999999,29.8778,66.90469999999999,28.03465,7.523350000000001,71.59450000000001,7.012730911330024,65.95679999999999,3.8403000000000005,42.1851,15.8536,98.381,3.450144861660081,5.090266666666667,1.6862913793103447,44.8978,54.7556,25.0931,68.2805,63.4906,2.435,54.594699999999996,57.0206,29.250000000000004,87.051,10.029722222222222,11.696499999999997,36.268699999999995,18.1019,57.80774374999999,34.852593750000004,33.91107058823531,36.007,2.351565217391305,54.61727272727273,11.667915762004162,43.4229,0.7281,26.557750000000002,54.853300000000004,86.8421,29.012749999999997,53.34243636363637,54.03541666666668,19.24696363636364,60.272999999999996,87.54769166666667,57.7816,53.243664285714296,63.596799999999995,50.661199999999994,29.615399999999998,71.5594,59.6815,86.3732,-10.472299999999999,35.9203,21.8998,16.243,5.1009751269035535,76.1108,46.7551,72.67139999999999,82.1624,78.17070000000001,86.28099999999999,34.49673636363635,37.37801666666666,44.95615,83.9242,69.182,50.15625,37.83366666666666,35.369499999999995,37.4219,73.875,53.2324,6.816999999999999,95.53621808930455,54.7458,60.168,5.351999999999999,45.8887,16.09645,55.70309999999999,56.428999999999995,44.8793,49.032,4.227753571428572,0.9169999999999999,66.0402,26.4066,69.0018,15.347,84.68882859374924,26.348,11.925583333333334,69.4204,22.217821428571423,64.70839375,38.56275,32.778,57.32494642857143,48.4249
70,snowflake-arctic-embed-m-v1.5,28.101,40.549825,32.1849,62.77199999999999,60.8146,56.388799999999996,53.2505,59.53000000000001,87.54809999999999,13.841175,28.49975265957445,0.7565922705314022,28.998,37.0338,22.3611,24.174799999999998,27.4725,30.881999999999998,13.688600000000001,21.2891,70.96055,47.809749999999994,-1.9328,8.654,48.8428,43.7598,88.1152,50.4279,6.5594,28.7653,57.545199999999994,28.271449999999998,15.8339,72.01859999999999,9.25351884236458,44.4774,3.1592000000000002,48.6571,20.403399999999998,98.92999999999999,2.8369385375494063,10.540041666666667,1.753001724137931,47.918,55.435199999999995,24.002699999999997,67.0136,60.4288,4.6294,55.439499999999995,57.24209999999999,35.50000000000001,94.286,16.0805,21.599642857142857,32.4583,16.578100000000003,60.23708125,40.051975,24.979622549019602,35.41598539873297,2.6545217391304345,54.52909090909092,13.954276983298525,48.7061,-0.0033000000000000004,19.848525000000002,48.113299999999995,85.4386,27.761509999999994,61.5609090909091,56.53958333333332,20.518781818181818,57.5439,83.31714166666666,62.881600000000006,52.53155714285713,63.6927,45.54625,27.510099999999998,65.1137,64.1401,86.18675,-8.3131,35.4054,28.375,21.490000000000002,6.37703502538071,70.0345,48.9317,64.9088,73.6707,65.2493,76.7534,43.064081818181826,41.1491,30.6708,69.4352,65.5138,50.024424999999994,34.84261666666666,37.5616,36.25,56.375,55.415000000000006,0.213,94.5158,57.607299999999995,89.617,23.1155,46.0205,18.0155,53.1,56.858200000000004,48.0953,84.634,2.808969642857143,1.2349999999999999,63.2959,26.303900000000002,68.0921,4.716,82.1362,26.2914,9.390483333333332,78.92,22.974849999999996,70.55245,49.556937500000004,30.717,55.79845,48.9265
71,gemma-2b-embeddings,15.229999999999999,37.45924166666667,23.7829,27.2401,66.562675,62.902100000000004,57.2064,21.346999999999998,91.1933,0.12,5.499614361702122,0.03203182367149714,28.6709,37.7624,1.2804,17.7393,47.2527,31.934099999999997,36.565,25.6494,73.06729999999999,47.847675,1.7600999999999998,12.687999999999999,89.7266,48.1494,87.5488,49.9212,0.25370000000000004,35.929100000000005,31.968999999999998,33.540000000000006,-0.5551999999999999,56.2102,0.34920700280104183,39.80455,19.22365,67.5417,15.0617,46.209,1.0110084980237168,7.974633333333332,0.2998215517241381,95.3156,58.0094,24.202099999999998,53.0769,65.50110000000001,3.9175,56.0303,57.297399999999996,2.5,50.446999999999996,3.3943888888888893,4.651132653061224,45.9087,24.9543,66.95428125,32.950206249999994,43.21894607843139,34.6075,2.5294782608695656,57.634545454545446,0.8458733298538575,90.3223,1.7608,1.49435,80.43,39.1006,34.48742,9.9618,56.193749999999994,0.019227272727272728,41.6,85.73445833333334,68.97189999999999,55.46062857142857,71.2742,37.698750000000004,39.3117,73.92309999999999,72.7389,86.67467500000001,-1.3074999999999999,39.184999999999995,28.380100000000002,1.897,8.48054416243655,41.3266,56.828900000000004,42.236000000000004,41.100300000000004,36.0263,48.3298,24.592427272727278,35.41972777777778,49.2801,33.3212,55.095499999999994,52.82107500000001,37.133624999999995,46.1487,53.3984,71.5,58.5449,0.026,49.9197,54.022099999999995,33.329,1.39725,61.4404,24.382,52.69156666666667,59.648500000000006,52.5111,13.111999999999998,0.17885357142857158,0.04,63.1787,28.542099999999998,66.3142,3.127,69.3589,23.5737,6.778200000000001,77.50829999999999,22.03967142857143,56.33306250000001,19.932999999999996,0.0,56.261053571428576,51.695800000000006
72,Bulbasaur,21.429000000000002,37.925216666666664,22.925,41.432,67.891425,54.8762,51.9981,44.798,87.3335,7.516375,17.485648936170207,0.885387198067631,37.1452,37.2338,35.5206,15.751999999999999,31.538500000000003,33.9851,14.280399999999998,21.3477,73.29090000000001,43.55955,-1.6776,2.487,61.3086,44.1748,89.8584,50.16890000000001,6.4927,29.5232,66.8874,28.1836,6.97205,71.1396,6.121922150584401,66.4106,3.8086,40.2656,13.6678,98.429,4.0751185770751,3.7657416666666665,1.6877836206896546,44.5963,55.00000000000001,25.199500000000004,62.3982,64.8887,2.5479000000000003,53.457,57.267199999999995,27.0,84.881,10.469055555555556,11.680153061224487,35.8033,17.3008,56.7992375,36.1538125,34.36091372549021,34.752100000000006,2.2536521739130433,54.75,10.674581576200422,44.1943,0.0426,26.9146,56.46,89.693,30.42302,53.577518181818185,54.62291666666667,18.519845454545454,59.763299999999994,87.61156666666668,56.4176,52.9329642857143,62.18129999999999,51.1364,28.7652,71.7387,58.535000000000004,86.225975,-8.032300000000001,35.1898,24.9757,15.312000000000001,4.604509644670049,76.0433546110243,45.062400000000004,69.49541146727839,80.96085686108583,77.08348207580887,85.41548418250477,88.03461344591356,36.05543888888889,43.270399999999995,83.33681512924129,69.1993,50.147675,37.7248,35.7406,35.9229,75.25,52.783199999999994,9.554,95.3535743677476,52.8627,53.80200000000001,5.6795,48.911100000000005,15.048449999999999,56.768866666666675,58.7871,46.1677,47.772999999999996,4.133082142857143,0.909,66.2939453125,27.5565,66.53869999999999,11.573,84.74905878045149,28.7173,12.821150000000001,66.4505,21.63587142857143,67.6343,40.74312499999999,33.889,57.610167857142855,48.2755
73,KartonBERT-USE-base-v1,12.883,38.022275,22.691,44.0077,66.32289999999999,52.649,51.7358,51.669,83.6908,8.5031,88.16333333333333,94.85677083333334,30.6858,32.798,26.677400000000002,18.1982,32.6923,35.403800000000004,5.7978000000000005,23.139599999999998,71.24865,43.154925,-3.4942,0.045,19.5459,43.0908,88.125,49.9887,5.7785,30.0244,57.8418,28.703599999999994,10.32275,66.4929,17.544922164331336,57.54330000000001,2.3339499999999997,43.6115,8.5646,98.628,6.460453359683798,2.5101750000000003,4.281154310344829,13.6018,57.935199999999995,21.9282,74.1629,20.497,4.6048,53.0664,57.2773,34.25,87.47200000000001,7.5058333333333325,14.387602040816322,26.619799999999998,19.5603,59.97353125,35.215925000000006,22.097820588235294,34.769099999999995,4.218,61.550000000000004,20.228414488640066,52.7246,-0.6391,27.404225000000004,49.26,90.5263,26.06659,57.37652727272727,55.88541666666666,21.154790909090906,56.167699999999996,85.55498333333334,64.98696785403996,50.05275714285715,71.31966022242881,43.3022,51.1336032388664,92.1547,70.5732,85.5848,-6.8564,37.411899999999996,16.1971,14.09,6.927647715736042,74.0107,49.9251,70.7619,75.5548,74.423,84.021,31.42198181818182,49.3131,-0.6806000000000001,79.7402,63.521300000000004,49.978024999999995,26.984591666666667,34.646300000000004,36.8652,49.875,57.123999999999995,5.976999999999999,95.2886,51.2061,59.892,12.8935,48.8574,15.927649999999998,54.2696,54.907799999999995,51.960300000000004,59.48,93.94,1.856,72.7881,24.8255,67.4306,11.718,82.4309,13.7994,7.486916666666667,80.03059999999999,24.150992857142857,63.82353124999999,37.940749999999994,38.635000000000005,55.90921428571429,47.5107
