Model Name,URL,fullname,Parameters,arc:challenge|25,hellaswag|10,MMLU_average,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions
CatMacaroni-Slerp,https://huggingface.co/cookinai/CatMacaroni-Slerp,cookinai/CatMacaroni-Slerp,,0.666382253,0.679944234,0.650249474,0.37,0.637037037,0.690789474,0.66,0.724528302,0.777777778,0.46,0.55,0.33,0.676300578,0.441176471,0.73,0.578723404,0.473684211,0.551724138,0.431216931,0.468253968,0.34,0.774193548,0.482758621,0.7,0.781818182,0.792929293,0.901554404,0.674358974,0.377777778,0.676470588,0.337748344,0.84587156,0.546296296,0.833333333,0.814345992,0.686098655,0.778625954,0.785123967,0.787037037,0.773006135,0.446428571,0.796116505,0.876068376,0.72,0.833971903,0.739884393,0.407821229,0.709150327,0.710610932,0.75,0.471631206,0.468057366,0.702205882,0.68627451,0.681818182,0.72244898,0.860696517,0.85,0.554216867,0.83625731
Merged-AGI-7B,https://huggingface.co/Q-bert/Merged-AGI-7B,Q-bert/Merged-AGI-7B,7,0.657849829,0.677255527,0.650239119,0.29,0.644444444,0.723684211,0.62,0.698113208,0.763888889,0.44,0.55,0.32,0.658959538,0.431372549,0.76,0.595744681,0.49122807,0.572413793,0.415343915,0.476190476,0.38,0.787096774,0.512315271,0.71,0.787878788,0.797979798,0.917098446,0.674358974,0.32962963,0.68907563,0.370860927,0.858715596,0.49537037,0.848039216,0.835443038,0.69058296,0.770992366,0.801652893,0.805555556,0.766871166,0.5,0.825242718,0.854700855,0.73,0.830140485,0.705202312,0.416759777,0.718954248,0.704180064,0.722222222,0.478723404,0.457627119,0.6875,0.671568627,0.681818182,0.730612245,0.850746269,0.85,0.542168675,0.824561404
Satyr-7B-Model_Stock,https://huggingface.co/DreadPoor/Satyr-7B-Model_Stock,DreadPoor/Satyr-7B-Model_Stock,7,0.661262799,0.697669787,0.650235767,0.34,0.637037037,0.717105263,0.61,0.698113208,0.763888889,0.48,0.5,0.34,0.676300578,0.392156863,0.77,0.570212766,0.543859649,0.572413793,0.399470899,0.46031746,0.34,0.787096774,0.492610837,0.69,0.763636364,0.787878788,0.89119171,0.684615385,0.344444444,0.710084034,0.344370861,0.856880734,0.546296296,0.843137255,0.801687764,0.695067265,0.778625954,0.768595041,0.805555556,0.773006135,0.482142857,0.786407767,0.876068376,0.72,0.826309068,0.73699422,0.437988827,0.72875817,0.710610932,0.75617284,0.489361702,0.477183833,0.698529412,0.66503268,0.672727273,0.73877551,0.84079602,0.86,0.530120482,0.85380117
bruphin-iota,https://huggingface.co/nbeerbower/bruphin-iota,nbeerbower/bruphin-iota,,0.660409556,0.696176061,0.650231961,0.38,0.651851852,0.684210526,0.62,0.701886792,0.763888889,0.48,0.56,0.3,0.682080925,0.401960784,0.79,0.574468085,0.49122807,0.537931034,0.41005291,0.452380952,0.37,0.774193548,0.507389163,0.7,0.775757576,0.803030303,0.89119171,0.671794872,0.333333333,0.68487395,0.390728477,0.836697248,0.509259259,0.838235294,0.810126582,0.704035874,0.801526718,0.768595041,0.796296296,0.785276074,0.428571429,0.757281553,0.88034188,0.73,0.827586207,0.73699422,0.42122905,0.738562092,0.710610932,0.74691358,0.492907801,0.470013038,0.691176471,0.661764706,0.690909091,0.742857143,0.850746269,0.86,0.554216867,0.83625731
caTUNABeagle,https://huggingface.co/Eric111/caTUNABeagle,Eric111/caTUNABeagle,,0.680887372,0.692591117,0.650228748,0.41,0.666666667,0.684210526,0.63,0.720754717,0.777777778,0.48,0.55,0.32,0.670520231,0.421568627,0.75,0.561702128,0.473684211,0.579310345,0.404761905,0.452380952,0.32,0.790322581,0.502463054,0.69,0.763636364,0.787878788,0.906735751,0.674358974,0.366666667,0.68487395,0.357615894,0.84587156,0.509259259,0.838235294,0.797468354,0.69058296,0.786259542,0.79338843,0.768518519,0.779141104,0.4375,0.776699029,0.888888889,0.71,0.832694764,0.742774566,0.448044693,0.725490196,0.704180064,0.74691358,0.485815603,0.468057366,0.680147059,0.673202614,0.690909091,0.730612245,0.845771144,0.86,0.578313253,0.830409357
Calmesmol-7B-slerp,https://huggingface.co/allknowingroger/Calmesmol-7B-slerp,allknowingroger/Calmesmol-7B-slerp,7,0.653583618,0.676757618,0.65022744,0.34,0.659259259,0.690789474,0.61,0.705660377,0.791666667,0.47,0.56,0.34,0.664739884,0.441176471,0.76,0.578723404,0.49122807,0.544827586,0.425925926,0.523809524,0.28,0.774193548,0.517241379,0.72,0.775757576,0.803030303,0.911917098,0.661538462,0.325925926,0.676470588,0.357615894,0.849541284,0.518518519,0.823529412,0.818565401,0.69955157,0.79389313,0.768595041,0.814814815,0.773006135,0.446428571,0.796116505,0.88034188,0.71,0.826309068,0.74566474,0.424581006,0.72875817,0.704180064,0.75617284,0.471631206,0.475880052,0.665441176,0.669934641,0.645454545,0.734693878,0.835820896,0.87,0.560240964,0.85380117
megatron_1.1_MoE_2x7B,https://huggingface.co/Eurdem/megatron_1.1_MoE_2x7B,Eurdem/megatron_1.1_MoE_2x7B,7,0.624573379,0.653355905,0.650208503,0.29,0.637037037,0.697368421,0.65,0.701886792,0.756944444,0.53,0.59,0.32,0.705202312,0.450980392,0.77,0.570212766,0.464912281,0.613793103,0.415343915,0.523809524,0.29,0.790322581,0.482758621,0.67,0.775757576,0.782828283,0.886010363,0.661538462,0.32962963,0.659663866,0.357615894,0.83853211,0.481481481,0.823529412,0.818565401,0.686098655,0.770992366,0.842975207,0.759259259,0.766871166,0.464285714,0.844660194,0.884615385,0.75,0.830140485,0.74566474,0.339664804,0.748366013,0.726688103,0.728395062,0.468085106,0.479139505,0.709558824,0.663398693,0.7,0.755102041,0.835820896,0.86,0.530120482,0.83625731
MathDolphin-7B,https://huggingface.co/FelixChao/MathDolphin-7B,FelixChao/MathDolphin-7B,7,0.627986348,0.662218682,0.650206669,0.33,0.6,0.75,0.59,0.713207547,0.763888889,0.45,0.55,0.35,0.63583815,0.401960784,0.76,0.578723404,0.50877193,0.55862069,0.425925926,0.476190476,0.34,0.777419355,0.517241379,0.69,0.757575758,0.777777778,0.922279793,0.669230769,0.333333333,0.693277311,0.344370861,0.849541284,0.5,0.828431373,0.810126582,0.713004484,0.801526718,0.785123967,0.805555556,0.791411043,0.508928571,0.776699029,0.876068376,0.72,0.827586207,0.751445087,0.38547486,0.741830065,0.723472669,0.768518519,0.496453901,0.473924381,0.683823529,0.681372549,0.663636364,0.730612245,0.860696517,0.88,0.542168675,0.81871345
Open_Neural_Monarch_Maidv0.1,https://huggingface.co/giraffe176/Open_Neural_Monarch_Maidv0.1,giraffe176/Open_Neural_Monarch_Maidv0.1,,0.651023891,0.668691496,0.65017201,0.32,0.644444444,0.690789474,0.6,0.705660377,0.770833333,0.48,0.51,0.33,0.658959538,0.401960784,0.79,0.578723404,0.50877193,0.572413793,0.412698413,0.484126984,0.38,0.8,0.532019704,0.71,0.775757576,0.787878788,0.89119171,0.666666667,0.359259259,0.68487395,0.357615894,0.844036697,0.50462963,0.81372549,0.814345992,0.695067265,0.816793893,0.79338843,0.787037037,0.773006135,0.5,0.796116505,0.867521368,0.7,0.82247765,0.73699422,0.363128492,0.758169935,0.70096463,0.74691358,0.475177305,0.466753585,0.702205882,0.679738562,0.672727273,0.746938776,0.850746269,0.86,0.536144578,0.830409357
Dare-k-7B-ties,https://huggingface.co/AurelPx/Dare-k-7B-ties,AurelPx/Dare-k-7B-ties,7,0.668088737,0.689006174,0.650160474,0.31,0.622222222,0.697368421,0.63,0.732075472,0.763888889,0.47,0.53,0.28,0.693641618,0.431372549,0.79,0.6,0.49122807,0.55862069,0.417989418,0.468253968,0.33,0.783870968,0.502463054,0.72,0.775757576,0.782828283,0.906735751,0.671794872,0.337037037,0.680672269,0.364238411,0.851376147,0.527777778,0.828431373,0.82278481,0.69058296,0.801526718,0.79338843,0.814814815,0.766871166,0.4375,0.766990291,0.884615385,0.72,0.83908046,0.742774566,0.417877095,0.718954248,0.720257235,0.75308642,0.478723404,0.460886571,0.680147059,0.678104575,0.709090909,0.72244898,0.850746269,0.86,0.536144578,0.842105263
megatron_v1,https://huggingface.co/Eurdem/megatron_v1,Eurdem/megatron_v1,,0.639931741,0.66381199,0.650155247,0.39,0.622222222,0.736842105,0.63,0.735849057,0.784722222,0.45,0.54,0.34,0.699421965,0.441176471,0.78,0.565957447,0.464912281,0.551724138,0.402116402,0.428571429,0.37,0.790322581,0.467980296,0.72,0.793939394,0.782828283,0.880829016,0.676923077,0.32962963,0.680672269,0.364238411,0.840366972,0.490740741,0.852941176,0.810126582,0.695067265,0.755725191,0.826446281,0.796296296,0.748466258,0.5,0.805825243,0.884615385,0.71,0.840357599,0.75433526,0.249162011,0.72875817,0.717041801,0.75308642,0.510638298,0.475880052,0.709558824,0.668300654,0.690909091,0.755102041,0.835820896,0.86,0.536144578,0.83625731
kukulemon-spiked-9B,https://huggingface.co/grimjim/kukulemon-spiked-9B,grimjim/kukulemon-spiked-9B,9,0.639078498,0.676259709,0.65015289,0.36,0.651851852,0.690789474,0.65,0.675471698,0.777777778,0.4,0.53,0.32,0.641618497,0.392156863,0.72,0.608510638,0.570175439,0.551724138,0.425925926,0.5,0.4,0.770967742,0.482758621,0.72,0.757575758,0.803030303,0.896373057,0.679487179,0.32962963,0.714285714,0.40397351,0.829357798,0.518518519,0.818627451,0.814345992,0.726457399,0.778625954,0.809917355,0.833333333,0.754601227,0.383928571,0.786407767,0.867521368,0.72,0.818646232,0.725433526,0.355307263,0.72875817,0.736334405,0.759259259,0.517730496,0.470664928,0.669117647,0.683006536,0.690909091,0.763265306,0.855721393,0.87,0.530120482,0.81871345
Franken-MoE-18B-v0.1,https://huggingface.co/MaziyarPanahi/Franken-MoE-18B-v0.1,MaziyarPanahi/Franken-MoE-18B-v0.1,18,0.704778157,0.708225453,0.650137027,0.33,0.659259259,0.697368421,0.63,0.716981132,0.763888889,0.48,0.54,0.32,0.670520231,0.431372549,0.77,0.574468085,0.50877193,0.572413793,0.433862434,0.5,0.33,0.783870968,0.507389163,0.68,0.775757576,0.808080808,0.901554404,0.669230769,0.362962963,0.680672269,0.364238411,0.84587156,0.490740741,0.848039216,0.797468354,0.704035874,0.79389313,0.801652893,0.740740741,0.760736196,0.4375,0.766990291,0.888888889,0.73,0.82247765,0.74566474,0.444692737,0.72875817,0.707395498,0.74691358,0.489361702,0.469361147,0.672794118,0.676470588,0.690909091,0.718367347,0.84079602,0.85,0.554216867,0.830409357
sixtyoneeighty-7b-chat,https://huggingface.co/jambroz/sixtyoneeighty-7b-chat,jambroz/sixtyoneeighty-7b-chat,7,0.66552901,0.680143398,0.650126609,0.34,0.614814815,0.710526316,0.6,0.694339623,0.736111111,0.47,0.56,0.35,0.647398844,0.450980392,0.78,0.570212766,0.473684211,0.572413793,0.404761905,0.523809524,0.34,0.793548387,0.527093596,0.69,0.781818182,0.808080808,0.896373057,0.674358974,0.337037037,0.701680672,0.364238411,0.833027523,0.555555556,0.838235294,0.797468354,0.695067265,0.770992366,0.768595041,0.796296296,0.779141104,0.473214286,0.757281553,0.893162393,0.73,0.832694764,0.731213873,0.418994413,0.72875817,0.707395498,0.75,0.489361702,0.465449804,0.680147059,0.668300654,0.672727273,0.742857143,0.845771144,0.85,0.530120482,0.842105263
sixtyoneeighty-7b,https://huggingface.co/jambroz/sixtyoneeighty-7b,jambroz/sixtyoneeighty-7b,7,0.66552901,0.680143398,0.650126609,0.34,0.614814815,0.710526316,0.6,0.694339623,0.736111111,0.47,0.56,0.35,0.647398844,0.450980392,0.78,0.570212766,0.473684211,0.572413793,0.404761905,0.523809524,0.34,0.793548387,0.527093596,0.69,0.781818182,0.808080808,0.896373057,0.674358974,0.337037037,0.701680672,0.364238411,0.833027523,0.555555556,0.838235294,0.797468354,0.695067265,0.770992366,0.768595041,0.796296296,0.779141104,0.473214286,0.757281553,0.893162393,0.73,0.832694764,0.731213873,0.418994413,0.72875817,0.707395498,0.75,0.489361702,0.465449804,0.680147059,0.668300654,0.672727273,0.742857143,0.845771144,0.85,0.530120482,0.842105263
NeuralMaths-Experiment-7b,https://huggingface.co/Kukedlc/NeuralMaths-Experiment-7b,Kukedlc/NeuralMaths-Experiment-7b,7,0.668088737,0.694284007,0.650114184,0.31,0.644444444,0.690789474,0.64,0.724528302,0.770833333,0.52,0.54,0.29,0.658959538,0.401960784,0.75,0.574468085,0.51754386,0.551724138,0.415343915,0.484126984,0.31,0.793548387,0.487684729,0.7,0.76969697,0.787878788,0.901554404,0.661538462,0.359259259,0.68907563,0.344370861,0.855045872,0.509259259,0.862745098,0.818565401,0.704035874,0.778625954,0.809917355,0.796296296,0.766871166,0.473214286,0.805825243,0.88034188,0.7,0.835249042,0.74566474,0.4,0.72875817,0.726688103,0.74691358,0.5,0.465449804,0.683823529,0.684640523,0.672727273,0.72244898,0.835820896,0.88,0.536144578,0.842105263
OpenCM-14,https://huggingface.co/cookinai/OpenCM-14,cookinai/OpenCM-14,,0.66552901,0.680242979,0.650112185,0.37,0.637037037,0.690789474,0.64,0.713207547,0.784722222,0.46,0.56,0.34,0.676300578,0.431372549,0.72,0.591489362,0.473684211,0.551724138,0.425925926,0.452380952,0.35,0.774193548,0.482758621,0.7,0.781818182,0.792929293,0.901554404,0.671794872,0.374074074,0.676470588,0.344370861,0.842201835,0.537037037,0.833333333,0.818565401,0.686098655,0.778625954,0.785123967,0.787037037,0.773006135,0.455357143,0.796116505,0.88034188,0.72,0.836526181,0.73699422,0.403351955,0.718954248,0.713826367,0.74382716,0.478723404,0.467405476,0.6875,0.68627451,0.681818182,0.726530612,0.860696517,0.85,0.56626506,0.83625731
Eris_PrimeV4-Vision-7B,https://huggingface.co/Nitral-AI/Eris_PrimeV4-Vision-7B,Nitral-AI/Eris_PrimeV4-Vision-7B,7,0.675767918,0.695080661,0.650108934,0.35,0.637037037,0.690789474,0.59,0.705660377,0.75,0.47,0.54,0.3,0.676300578,0.431372549,0.79,0.561702128,0.5,0.572413793,0.415343915,0.476190476,0.38,0.796774194,0.492610837,0.69,0.787878788,0.808080808,0.911917098,0.679487179,0.366666667,0.68487395,0.370860927,0.827522936,0.509259259,0.833333333,0.810126582,0.686098655,0.816793893,0.768595041,0.777777778,0.779141104,0.455357143,0.766990291,0.893162393,0.71,0.827586207,0.73699422,0.412290503,0.735294118,0.720257235,0.75617284,0.492907801,0.471316819,0.676470588,0.678104575,0.690909091,0.730612245,0.84079602,0.86,0.530120482,0.83625731
TheTop-5x7B-Instruct-S5-v0.1,https://huggingface.co/MaziyarPanahi/TheTop-5x7B-Instruct-S5-v0.1,MaziyarPanahi/TheTop-5x7B-Instruct-S5-v0.1,7,0.691979522,0.723461462,0.650099869,0.33,0.651851852,0.703947368,0.65,0.694339623,0.770833333,0.49,0.52,0.28,0.682080925,0.382352941,0.77,0.595744681,0.50877193,0.572413793,0.431216931,0.5,0.37,0.790322581,0.497536946,0.66,0.76969697,0.787878788,0.906735751,0.664102564,0.359259259,0.676470588,0.364238411,0.83853211,0.513888889,0.852941176,0.814345992,0.68161435,0.816793893,0.79338843,0.787037037,0.760736196,0.482142857,0.786407767,0.876068376,0.72,0.825031928,0.74566474,0.452513966,0.725490196,0.707395498,0.75617284,0.464539007,0.47327249,0.683823529,0.671568627,0.654545455,0.730612245,0.820895522,0.85,0.554216867,0.83625731
Marcoroni-8x7B-v3-MoE,https://huggingface.co/perlthoughts/Marcoroni-8x7B-v3-MoE,perlthoughts/Marcoroni-8x7B-v3-MoE,7,0.662969283,0.680940052,0.650067909,0.33,0.659259259,0.697368421,0.67,0.724528302,0.763888889,0.48,0.54,0.35,0.664739884,0.421568627,0.78,0.582978723,0.48245614,0.551724138,0.439153439,0.46031746,0.33,0.770967742,0.482758621,0.72,0.775757576,0.782828283,0.896373057,0.671794872,0.351851852,0.68907563,0.344370861,0.851376147,0.527777778,0.828431373,0.814345992,0.686098655,0.79389313,0.768595041,0.805555556,0.754601227,0.464285714,0.766990291,0.88034188,0.71,0.831417625,0.74566474,0.410055866,0.72875817,0.710610932,0.765432099,0.485815603,0.465449804,0.680147059,0.683006536,0.663636364,0.72244898,0.850746269,0.86,0.554216867,0.830409357
GreenNodeLM-7B-v4leo,https://huggingface.co/GreenNode/GreenNodeLM-7B-v4leo,GreenNode/GreenNodeLM-7B-v4leo,7,0.682593857,0.710416252,0.650062703,0.35,0.666666667,0.697368421,0.61,0.720754717,0.763888889,0.46,0.55,0.29,0.670520231,0.431372549,0.78,0.574468085,0.49122807,0.579310345,0.423280423,0.468253968,0.32,0.787096774,0.512315271,0.72,0.787878788,0.782828283,0.886010363,0.687179487,0.337037037,0.68907563,0.344370861,0.84587156,0.527777778,0.833333333,0.805907173,0.677130045,0.801526718,0.785123967,0.787037037,0.766871166,0.473214286,0.766990291,0.871794872,0.71,0.833971903,0.725433526,0.477094972,0.705882353,0.726688103,0.75617284,0.475177305,0.467405476,0.680147059,0.676470588,0.7,0.72244898,0.84079602,0.86,0.536144578,0.83625731
ChatMarc-YesAnotherMerge-7B,https://huggingface.co/BarryFutureman/ChatMarc-YesAnotherMerge-7B,BarryFutureman/ChatMarc-YesAnotherMerge-7B,7,0.70221843,0.722863971,0.650053529,0.36,0.644444444,0.677631579,0.66,0.716981132,0.784722222,0.48,0.52,0.33,0.676300578,0.421568627,0.76,0.582978723,0.5,0.586206897,0.423280423,0.484126984,0.37,0.770967742,0.507389163,0.69,0.787878788,0.787878788,0.911917098,0.679487179,0.344444444,0.663865546,0.331125828,0.844036697,0.50462963,0.843137255,0.801687764,0.695067265,0.786259542,0.79338843,0.787037037,0.766871166,0.410714286,0.786407767,0.88034188,0.7,0.833971903,0.739884393,0.433519553,0.715686275,0.717041801,0.75308642,0.514184397,0.471316819,0.672794118,0.681372549,0.672727273,0.746938776,0.830845771,0.85,0.548192771,0.81871345
Jupiter-k-7B-slerp,https://huggingface.co/Kukedlc/Jupiter-k-7B-slerp,Kukedlc/Jupiter-k-7B-slerp,7,0.709897611,0.713403704,0.650053126,0.34,0.659259259,0.717105263,0.63,0.701886792,0.777777778,0.5,0.55,0.31,0.682080925,0.401960784,0.74,0.574468085,0.49122807,0.544827586,0.402116402,0.476190476,0.33,0.780645161,0.527093596,0.68,0.763636364,0.803030303,0.917098446,0.666666667,0.32962963,0.68487395,0.364238411,0.844036697,0.513888889,0.862745098,0.810126582,0.686098655,0.801526718,0.760330579,0.787037037,0.779141104,0.455357143,0.776699029,0.871794872,0.71,0.823754789,0.739884393,0.439106145,0.732026144,0.707395498,0.740740741,0.503546099,0.477183833,0.680147059,0.684640523,0.681818182,0.734693878,0.84079602,0.86,0.572289157,0.830409357
merge_7B_state_2,https://huggingface.co/vanillaOVO/merge_7B_state_2,vanillaOVO/merge_7B_state_2,7,0.703924915,0.71260705,0.650048929,0.34,0.659259259,0.690789474,0.64,0.716981132,0.777777778,0.47,0.55,0.34,0.658959538,0.401960784,0.75,0.595744681,0.48245614,0.551724138,0.428571429,0.468253968,0.33,0.783870968,0.492610837,0.7,0.787878788,0.797979798,0.906735751,0.679487179,0.351851852,0.680672269,0.364238411,0.842201835,0.509259259,0.838235294,0.810126582,0.686098655,0.786259542,0.801652893,0.759259259,0.760736196,0.455357143,0.786407767,0.884615385,0.74,0.828863346,0.74566474,0.42122905,0.705882353,0.717041801,0.75,0.496453901,0.471316819,0.683823529,0.676470588,0.681818182,0.730612245,0.84079602,0.86,0.560240964,0.824561404
Marcoroni-7B-v3,https://huggingface.co/AIDC-ai-business/Marcoroni-7B-v3,AIDC-ai-business/Marcoroni-7B-v3,7,0.662116041,0.680940052,0.650042382,0.33,0.659259259,0.697368421,0.67,0.724528302,0.763888889,0.47,0.54,0.35,0.658959538,0.421568627,0.78,0.587234043,0.48245614,0.551724138,0.436507937,0.46031746,0.33,0.770967742,0.482758621,0.72,0.775757576,0.777777778,0.896373057,0.671794872,0.355555556,0.68907563,0.344370861,0.851376147,0.537037037,0.828431373,0.814345992,0.686098655,0.79389313,0.768595041,0.805555556,0.754601227,0.464285714,0.766990291,0.88034188,0.72,0.830140485,0.74566474,0.410055866,0.725490196,0.710610932,0.765432099,0.485815603,0.464797914,0.680147059,0.683006536,0.663636364,0.72244898,0.850746269,0.86,0.554216867,0.830409357
MaidFlameSoup-7B,https://huggingface.co/nbeerbower/MaidFlameSoup-7B,nbeerbower/MaidFlameSoup-7B,7,0.689419795,0.709719179,0.650042261,0.37,0.637037037,0.723684211,0.62,0.705660377,0.777777778,0.47,0.53,0.32,0.670520231,0.411764706,0.76,0.587234043,0.526315789,0.579310345,0.399470899,0.468253968,0.34,0.787096774,0.492610837,0.7,0.763636364,0.792929293,0.89119171,0.664102564,0.359259259,0.676470588,0.357615894,0.840366972,0.527777778,0.828431373,0.810126582,0.69058296,0.801526718,0.760330579,0.796296296,0.785276074,0.464285714,0.776699029,0.871794872,0.71,0.831417625,0.739884393,0.427932961,0.715686275,0.697749196,0.762345679,0.496453901,0.469361147,0.6875,0.679738562,0.681818182,0.746938776,0.825870647,0.86,0.542168675,0.842105263
smol-7b,https://huggingface.co/rishiraj/smol-7b,rishiraj/smol-7b,7,0.598122867,0.657239594,0.650038311,0.4,0.57037037,0.697368421,0.61,0.686792453,0.777777778,0.51,0.47,0.38,0.653179191,0.401960784,0.74,0.591489362,0.51754386,0.565517241,0.415343915,0.507936508,0.26,0.793548387,0.487684729,0.72,0.781818182,0.797979798,0.906735751,0.669230769,0.340740741,0.672268908,0.324503311,0.853211009,0.537037037,0.838235294,0.82278481,0.726457399,0.778625954,0.818181818,0.787037037,0.779141104,0.419642857,0.834951456,0.88034188,0.72,0.823754789,0.74566474,0.425698324,0.718954248,0.729903537,0.731481481,0.489361702,0.4726206,0.676470588,0.678104575,0.663636364,0.73877551,0.835820896,0.88,0.560240964,0.83625731
KukulStanta-7B,https://huggingface.co/Nitral-AI/KukulStanta-7B,Nitral-AI/KukulStanta-7B,7,0.658703072,0.687910775,0.650036966,0.34,0.644444444,0.684210526,0.6,0.701886792,0.763888889,0.46,0.55,0.33,0.676300578,0.441176471,0.78,0.570212766,0.5,0.565517241,0.396825397,0.468253968,0.36,0.764516129,0.532019704,0.68,0.775757576,0.818181818,0.901554404,0.682051282,0.351851852,0.672268908,0.350993377,0.833027523,0.490740741,0.848039216,0.810126582,0.69058296,0.778625954,0.801652893,0.814814815,0.785276074,0.526785714,0.776699029,0.871794872,0.73,0.830140485,0.719653179,0.398882682,0.735294118,0.70096463,0.740740741,0.471631206,0.467405476,0.698529412,0.674836601,0.709090909,0.730612245,0.835820896,0.84,0.542168675,0.83625731
MixtureofMerges-MoE-2x7b-SLERPv0.9,https://huggingface.co/jsfs11/MixtureofMerges-MoE-2x7b-SLERPv0.9,jsfs11/MixtureofMerges-MoE-2x7b-SLERPv0.9,7,0.708191126,0.723063135,0.650026268,0.36,0.644444444,0.717105263,0.65,0.705660377,0.777777778,0.48,0.54,0.31,0.641618497,0.421568627,0.77,0.557446809,0.48245614,0.537931034,0.420634921,0.468253968,0.34,0.783870968,0.482758621,0.71,0.76969697,0.813131313,0.89119171,0.666666667,0.333333333,0.672268908,0.40397351,0.851376147,0.509259259,0.857843137,0.810126582,0.69058296,0.801526718,0.785123967,0.805555556,0.766871166,0.428571429,0.757281553,0.884615385,0.7,0.821200511,0.739884393,0.465921788,0.72875817,0.707395498,0.74691358,0.503546099,0.476531943,0.6875,0.673202614,0.681818182,0.714285714,0.835820896,0.86,0.560240964,0.847953216
